tchStrt,tchEnd,duration,dist2prev,xMean,yMean,MMean,xMax,yMax,MMax,xMin,yMin,MMin,relocationX,relocationY,distanceX,distanceY,distance,averagespeedx,averagespeedy,averagespeed,averageAccelerationX,averageAccelerationY,averageAcceleration,avrAngVX,avrAngVY,averageAngularAccelerationx,averageAngularAccelerationY,dist2start,wj1,wj2,angleM,STKW,Emotion,Valence,Arousal
16955.81353,16955.93756,0.124034,0.840073,1026.181818,767.5454545,38,1466,955,38,707,690,690,759,265,759,263,803.9315891,6119.289872,2152.635568,6621.397416,1451.214989,701.4205782,6621.397416,8058.165331,8094.159111,1237.063894,1076.022643,68.703426,0.617506586,0.498348124,2.744375472,3,2,-0.29723,-0.29723
16956.25235,16958.37742,2.125072,0.314788,960.3450292,741.5263158,39,1356,1438,39,627,473,473,729,965,-691,-441,1209.407293,2464.387089,1706.7657,3211.969043,570.8041892,367.5169594,3211.969043,8109.960396,8107.888357,1002.306595,853.3820711,69.142248,0.902749134,0.956133872,2.517115344,1,2,-0.3864,-0.3864
16959.0558,16959.59152,0.535715,0.67838,818.9772727,609.6818182,30,1178,822,30,440,443,443,738,379,-621,-312,829.6294354,3589.595214,2109.330521,4374.437746,937.0654172,660.7991189,4374.437746,8181.877795,8174.814754,1292.723636,1054.747085,71.9457,0.857025221,0.85212749,63.66987156,1,2,-0.41877,-0.41877
16959.88159,16960.89286,1.01127,0.290073,825.0365854,633.304878,32,1177,858,32,467,443,443,710,415,-358,-170,822.3898102,3300.799984,1983.644328,4010.697172,846.4603914,546.8371454,4010.697172,8165.584045,8163.53512,1202.949222,991.8526704,72.771488,0.966980265,0.879797062,16.99669733,2,2,-0.47136,-0.47136
16961.11255,16962.68761,1.575064,0.219686,900.992126,655.9448819,28,1274,837,28,460,443,443,814,394,-562,-107,904.3406438,3255.740719,1439.306593,3634.76662,853.9335544,411.4118537,3634.76662,8155.235634,8152.971512,895.2407629,719.6839516,74.002444,0.9106777,0.858295293,1.991873679,1,2,-0.26841,-0.26841
16964.82911,16965.20347,0.374355,2.141504,889.9032258,1645.387097,17,1227,1943,17,578,1454,1454,649,489,-107,400,812.6019936,3213.527267,1543.988994,3786.006558,1017.750531,328.565132,3786.006558,7661.564872,7659.808633,970.6368193,771.7950755,77.719012,0.814118241,0.869184084,0.286755375,1,2,-0.19486,-0.19486
16965.85609,16966.24235,0.386265,0.65262,792.34375,908.3125,28,1154,1378,28,400,650,650,754,728,42,-292,1048.093507,3795.321865,3013.475205,5150.59069,743.0132163,618.7461976,5150.59069,8027.87646,8028.862417,1689.240191,1506.754706,78.745987,0.976750537,0.806219555,15.9076192,1,2,-0.15349,-0.15349
16966.74545,16967.19405,0.448594,0.5031,1077.810811,1156.243243,22,1381,1633,22,735,794,794,646,839,135,456,1058.884791,2579.169583,2724.066751,3982.038128,528.3173649,543.9216753,3982.038128,7903.532381,7905.357239,1475.610949,1361.920528,79.635352,0.883330981,0.882921355,0.632141286,2,2,-0.14548,-0.14548
16967.24565,16967.45692,0.211272,0.051599,1184.611111,1433.777778,10,1454,1638,10,1041,1314,1314,413,324,204,119,524.923804,2944.072097,2503.881253,3880.471535,984.5128555,894.5813927,3880.471535,7760.425908,7766.780801,1382.018834,1251.915957,80.135545,0.982683416,0.750757892,6.83705735,3,2,-0.14578,-0.14578
16968.02212,16968.75912,0.737004,0.565197,928.3333333,1069.233333,38,1364,1277,38,605,823,823,759,454,510,69,884.4190183,3535.93739,1504.740816,3987.551253,928.0818015,424.6924033,3987.551253,7945.145637,7949.572724,931.3986681,752.3456969,80.912014,0.857114144,0.873752663,56.45495009,3,2,-0.12099,-0.12099
16969.79949,16970.08679,0.287301,1.040368,668.7083333,1583.916667,28,1086,1655,28,454,1517,1517,632,138,-279,-19,646.8910264,3428.460047,894.5322153,3663.808765,1047.6817,403.7577314,3663.808765,7698.419662,7693.00716,776.0369003,447.0743593,82.689386,0.889283865,0.815237228,4.108147482,3,2,-0.13172,-0.13172
16970.26384,16970.71217,0.448331,0.17705,1053.216216,1613.810811,28,1309,1780,28,767,1473,1473,542,307,90,-129,622.9068951,2217.111911,1081.790017,2580.45384,546.4712456,245.3544368,2580.45384,7677.075242,7678.332539,534.2048743,540.9508778,83.153737,0.979405187,0.879952515,0.296829097,2,2,-0.21438,-0.21438
16971.27729,16971.78857,0.51128,0.565119,814.0238095,1644.095238,38,1023,1767,38,570,1504,1504,453,263,-17,-122,523.8110346,1738.773275,790.1736817,1988.726835,373.5722109,176.0287905,1988.726835,7663.879833,7663.712885,532.1549386,395.1937979,84.167187,0.888219762,0.928465582,17.04928096,2,2,-0.17446,-0.17446
16972.11611,16972.23952,0.123411,0.327545,1081.363636,1470.090909,40,1289,1512,40,704,1430,1430,585,82,-585,-71,590.7190534,4740.258162,753.5795026,4834.5307,1118.214746,429.4592864,4834.5307,7779.180104,7751.037581,924.0525926,377.1020006,85.006012,0.940730981,0.840983516,2.170733451,3,1,0.12063,0.12063
10379.08299,10380.54917,1.466179,0,298.3360656,1011.770492,38,458,1366,38,166,670,670,292,696,-191,398,754.7714886,816.4078192,739.3367386,1162.176948,248.2643661,174.6035102,1162.176948,4684.801691,4684.016945,387.98044,369.5158149,0,0.899479881,0.904063561,95.5988264,0,1,0.788,0.788
10380.69659,10380.86479,0.1682,0.147424,214,1333.266667,41,261,1354,41,208,1330,1330,53,24,53,24,58.18075283,315.1010702,142.6872771,354.7345507,148.6325803,47.56242568,354.7345507,4521.607161,4523.751163,139.8615755,71.56094233,1.613603,NaN,0.57342283,0.339061925,1,1,0.6488,0.6488
10381.20673,10381.7154,0.508664,0.341943,1222.953488,1435.744186,37,1319,1551,37,1126,1339,1339,193,212,63,156,286.6932158,996.7286853,861.0792193,1350.596439,428.5736754,355.8341066,1350.596439,4472.183835,4472.852201,470.9361779,430.6087486,2.123746,0.845172284,0.906015757,0.52328611,2,1,0.58738,0.58738
10381.92199,10383.21848,1.296487,0.206592,1282.851852,1361.194444,28,1385,1599,28,1163,1270,1270,222,329,0,-291,396.8941924,811.4234852,721.1796185,1128.334712,306.9834098,280.7586964,1128.334712,4510.692853,4510.682167,403.0735414,360.688767,2.839002,0.885590504,0.869370666,71.80352292,3,1,0.4809,0.4809
10383.426,10384.52851,1.10251,0.207521,1027.097826,1155.630435,33,1291,1488,33,536,943,943,755,545,-755,-545,931.1551965,1073.006141,1038.539333,1568.925445,260.3150992,237.6395679,1568.925445,4618.290595,4614.16769,528.531851,519.4946259,4.34301,0.866589746,0.97117274,128.9680265,2,1,0.38483,0.38483
10384.65177,10385.39062,0.738848,0.123261,404.1129032,989.7419355,36,745,1129,36,175,835,835,570,294,-547,-14,641.354816,1427.898566,895.9894322,1747.032794,339.7180476,201.6652952,1747.032794,4702.006812,4697.633822,475.0569847,448.1027322,5.568781,0.889169629,0.898352884,120.1951886,2,1,0.43605,0.43605
10385.63501,10387.12651,1.491495,0.244399,996.9274194,1394.080645,31,1268,1941,31,435,852,852,833,1089,357,745,1371.061632,1120.352398,962.1218978,1670.604069,327.8589603,196.4471889,1670.604069,4494.70864,4496.14411,503.0757264,480.9916973,6.552028,0.925249044,0.950233754,75.12033649,2,1,0.34858,0.34858
10387.20059,10387.44211,0.241514,0.074083,795.4761905,1667.428571,18,877,1781,18,630,1469,1469,247,312,-247,-312,397.9359245,1022.715039,1291.850576,1662.8129,140.7785884,248.4328031,1662.8129,4365.994269,4359.940617,675.409115,646.4251865,8.117606,0.968959356,0.991209051,1.774193984,3,1,0.49909,0.49909
10389.05823,10389.4942,0.435974,1.616124,978.2432432,1613.405405,29,1136,1712,29,759,1496,1496,377,216,88,101,434.4939585,1527.614032,759.2195865,1721.993127,536.7292545,256.8960534,1721.993127,4386.746471,4387.929605,450.7413722,379.7475526,9.975244,0.758213158,0.842550601,0.639024756,2,1,0.64761,0.64761
10389.96955,10391.6059,1.636356,0.475344,1013.095588,1586.117647,26,1172,1933,26,812,1096,1096,360,837,-309,-221,911.136104,957.61558,1159.283188,1603.852998,220.6121406,221.8343686,1603.852998,4403.495029,4402.329041,595.7656818,579.638183,10.886562,0.95287252,0.979360822,87.41334306,1,1,0.33794,0.33794
10391.94667,10392.73528,0.78861,0.340767,987.6060606,1283.181818,20,1227,1639,20,780,1133,1133,447,506,303,-454,675.1629433,749.4198653,712.6463017,1190.051277,186.4039259,152.1664701,1190.051277,4552.272997,4554.573746,359.7014101,356.5164359,12.863685,0.93025761,0.916315581,84.8579907,1,1,0.22582,0.22582
10393.331,10393.74243,0.41143,0.595718,1010.371429,1707.314286,30,1197,1760,30,837,1661,1661,360,99,-108,-16,373.3644332,1487.494835,442.3595751,1572.493868,466.6650463,145.832827,1572.493868,4344.625755,4343.105418,279.602501,221.2993875,14.248013,0.805209367,0.845661948,0.714028526,2,1,0.31004,0.31004
10399.83449,10400.08826,0.25377,6.092057,1002.363636,1321.454545,26,1072,1492,26,953,1105,1105,119,387,119,-387,404.8826991,468.9285574,1525.002955,1609.569097,122.1578595,271.8997517,1609.569097,4536.514993,4539.247591,760.982098,763.0015585,20.7515,0.918456622,0.837543907,179.3001926,0,1,0.5012,0.5012
10402.04449,10402.47977,0.435279,1.956237,940.1621622,1543.918919,21,1137,1621,21,877,1329,1329,260,292,227,-233,390.9782603,673.1314858,806.3793567,1063.777006,186.0875439,229.7377085,1063.777006,4426.070414,4429.165721,408.9603461,403.2716005,22.961507,0.829412251,0.902262864,1.269582146,1,1,0.58098,0.58098
10402.97829,10403.07495,0.096662,0.498518,918.3333333,1923,12,928,2033,12,905,1818,1818,23,215,1,215,216.2267329,465.5397157,2224.245308,2288.165968,279.3238294,734.5182181,2288.165968,4239.818838,4240.007236,1137.485972,1111.624004,23.895304,0.523579374,0.324184405,0.161818065,2,1,0.47489,0.47489
10403.14839,10403.30531,0.156922,0.073439,1162.571429,1933.785714,18,1193,2025,18,1113,1901,1901,80,124,80,-110,147.566934,509.8074202,879.4177999,1090.486741,191.1777826,573.5333478,1090.486741,4231.863738,4234.714847,427.082506,439.7547412,24.065405,0.724069823,0.647631084,77.46107555,2,1,0.37138,0.37138
10403.68297,10403.8762,0.193229,0.377659,1040.647059,1516.058824,21,1120,1719,21,966,1328,1328,154,391,154,-391,420.2344584,796.9818195,2023.505788,2192.758719,243.2347111,481.2942157,2192.758719,4439.31651,4443.854594,1012.186584,1012.253518,24.599986,0.904323029,0.861620605,0.694435188,3,1,0.29983,0.29983
10405.20082,10405.46642,0.2656,1.324622,988.4347826,1573.695652,22,1083,1684,22,918,1442,1442,165,242,165,-242,292.897593,621.2349398,911.1445783,1112.166671,195.7831325,346.3855422,1112.166671,4412.232343,4415.813268,476.7338291,456.0727654,26.117837,0.832317008,0.983048316,0.884961071,4,1,0.65823,0.65823
10407.6427,10408.30775,0.665052,2.176276,942.3035714,1362.410714,25,997,1532,25,881,1182,1182,116,350,64,-319,368.7221176,252.6118258,572.8875336,651.9628454,94.72943469,163.8969584,651.9628454,4522.206324,4522.77618,287.5883044,286.8350212,28.559713,0.940549295,0.848376517,135.3296014,1,1,0.505,0.505
10410.31349,10410.58825,0.27476,2.005735,994.0869565,1712.73913,30,1064,1813,30,932,1671,1671,132,142,76,137,193.8762492,684.2335129,811.6174116,1184.0157,236.5700975,371.2330761,1184.0157,4347.279654,4348.849499,376.5527224,405.7615865,31.2305,0.754204763,0.821316008,0.593773792,1,1,0.46795,0.46795
10410.94429,10411.35734,0.413054,0.356044,1047.323529,1552.147059,20,1071,1729,20,989,1495,1495,82,234,62,-209,247.9516082,251.7830598,627.0366586,694.1764211,104.1026113,188.8372949,694.1764211,4428.583144,4429.496001,320.8906559,313.6587105,31.861304,0.989384281,0.819609808,20.41701068,1,1,0.55792,0.55792
10412.45142,10413.05222,0.600806,1.094071,1110.959184,1296.959184,18,1310,1358,18,1013,1197,1197,297,161,288,-126,337.8313189,509.3158191,326.2284331,627.9956054,153.1276319,111.5168623,627.9956054,4554.957714,4557.890227,181.5074383,163.2830298,33.368429,0.625139102,0.82061894,1.678183598,2,1,0.41025,0.41025
10415.47521,10415.6886,0.213389,2.422986,941.1111111,1447.611111,28,1092,1582,28,831,1280,1280,261,302,261,-302,399.1553582,1223.118343,1415.255707,1880.36034,267.1177989,351.4707881,1880.36034,4476.666049,4483.979202,719.7859426,708.1308315,36.392221,0.826709961,0.849595308,176.2320395,1,1,0.40419,0.40419
10417.47086,10417.58285,0.111989,1.782266,1439.7,1846.8,35,1443,1847,35,1421,1846,1846,22,1,-22,-1,22.02271555,196.4478654,8.929448428,196.8529143,98.22393271,17.85889686,196.8529143,4286.738465,4285.35722,54.07669057,4.961277447,38.387876,NaN,0.802936808,NaN,1,1,0.37106,0.37106
10418.29929,10418.64941,0.350119,0.71644,844,1565.310345,32,941,1675,32,785,1428,1428,156,247,-33,90,292.1386657,796.8719207,1153.893391,1411.82441,328.4597523,465.5559967,1411.82441,4427.142548,4426.575949,589.8339436,577.0166301,39.216305,0.540188125,0.933306309,0.162348942,2,1,0.17786,0.17786
10420.35812,10420.4567,0.098574,1.708714,1134,1058.333333,37,1134,1075,37,1134,1055,1055,0,20,0,20,20,0,202.8932579,202.8932579,0,101.4466289,202.8932579,4681.036941,4681.030779,101.7006411,101.7059468,41.275138,NaN,0.156012311,0.014167844,2,1,0.73299,0.73299
10420.84662,10420.93312,0.086497,0.38992,1359,1778,30,1359,1778,30,1359,1778,1778,0,0,0,0,0,0,0,0,0,0,0,4321.445162,4321.438994,0.5,0.50358972,41.763632,NaN,NaN,NaN,2,1,0.7148,0.7148
10425.20811,10425.50714,0.299025,4.274999,1109.08,1578.2,34,1310,1647,34,818,1545,1545,492,102,492,-82,502.4619389,1645.347379,407.9926428,1760.327456,321.043391,187.2753114,1760.327456,4413.739011,4423.572782,244.4213745,204.3765204,46.125128,0.82826856,0.751579516,3.091374213,0,1,0.64463,0.64463
10426.06106,10426.32476,0.263698,0.553923,1051.5,1546.363636,30,1209,1577,30,978,1513,1513,231,64,229,-24,239.7018982,883.586527,394.3905528,1071.571172,246.4940955,163.0653247,1071.571172,4434.675965,4439.908316,263.7277681,197.5081912,46.978076,0.41923538,0.920189841,99.81777458,1,1,0.68574,0.68574
10427.19049,10427.97947,0.788983,0.865727,947.078125,1433.375,35,1119,1739,35,797,933,933,322,806,53,-653,867.9400901,749.0655692,1215.4888,1511.38621,152.0945318,216.7347078,1511.38621,4496.699011,4497.099,618.7156041,607.9905562,48.107501,0.956937846,0.972588006,59.44346968,2,1,0.62407,0.62407
10434.20153,10434.61439,0.412862,6.222058,1084.558824,1629.029412,27,1208,1694,27,852,1593,1593,356,101,350,-93,370.0499966,876.8062936,264.0107348,925.6403601,254.3222675,104.1510238,925.6403601,4397.564488,4402.683226,210.9828877,132.356687,55.118542,0.860014998,0.599816314,164.5724496,0,1,0.15258,0.15258
10436.34735,10436.52176,0.174406,1.732962,1115.533333,1640.933333,24,1226,1677,24,969,1610,1610,257,67,257,67,265.5899094,1473.573157,384.1610954,1547.298162,538.9722831,137.6099446,1547.298162,4389.184196,4397.744637,200.4606608,191.8640729,57.264366,0.646369268,0.991932281,1.702447341,1,1,0.13138,0.13138
10437.06382,10437.47629,0.412471,0.542065,1117.058824,1614.117647,22,1250,1698,22,975,1549,1549,275,149,271,-137,312.7714821,676.4111901,390.3304717,825.2378316,218.1971581,133.3427077,825.2378316,4407.605806,4411.570151,194.3644438,195.5748634,57.980837,0.791485193,0.82553168,156.1272984,2,1,0.15527,0.15527
10437.67922,10438.02881,0.349593,0.202927,990.137931,1605.551724,25,1046,1699,25,939,1491,1491,107,208,-47,-208,233.9081016,477.6983521,594.9775882,842.3690058,177.3490888,165.9072121,842.3690058,4416.961649,4416.145065,297.9887941,297.9885882,58.596235,0.970736365,0.974872409,0.450872345,2,1,0.14026,0.14026
10439.59974,10440.15012,0.550373,1.570929,1170.866667,1384.177778,23,1270,1572,23,1078,1190,1190,192,382,188,-374,427.5371329,356.1221208,708.6103424,800.2179098,63.59323586,147.1729173,800.2179098,4525.765402,4527.842482,353.7854355,354.6933134,60.516757,0.940204916,0.930292016,0.875596288,2,1,0.10957,0.10957
10441.35618,10441.74392,0.387745,1.206063,1087.9375,1360.65625,20,1153,1583,20,1039,1131,1131,114,452,114,-452,466.1544808,294.0076597,1165.71458,1211.431926,67.05437852,190.8470773,1211.431926,4538.665961,4540.440958,583.3572902,583.3572232,62.273193,0.948235617,0.99126858,171.0229475,1,1,0.086633,0.086633
10442.1222,10442.96155,0.83935,0.378273,1251.176471,1620.308824,21,1386,1744,21,974,1417,1417,412,327,-241,-250,525.9971483,694.5850956,481.3248347,912.2609281,159.6473462,115.5656163,912.2609281,4412.888961,4411.110638,255.0267374,240.8211378,63.039211,0.923753533,0.928670924,17.02428749,2,1,0.1055,0.1055
10443.59501,10443.93256,0.337545,0.633463,1076.25,1485.035714,27,1197,1590,27,937,1397,1397,260,193,-254,-180,323.803953,788.0430757,610.2889985,1051.803316,195.529485,165.9038054,1051.803316,4483.882164,4479.358051,330.5341999,305.5368825,64.512024,0.979732789,0.793197196,154.0038152,2,1,0.15124,0.15124
10444.61189,10445.41351,0.801617,0.679339,1217.676923,1532.046154,19,1335,1595,19,1119,1450,1450,216,145,202,-124,260.1557226,286.9200628,207.0814366,363.5763707,94.80836858,74.84871204,363.5763707,4454.95289,4456.477396,116.4385105,103.9959351,65.528908,0.450457547,0.884599076,1.170028704,2,1,0.18742,0.18742
10446.18083,10446.69388,0.513055,0.767314,1122.47619,1615.738095,25,1182,1687,25,1094,1579,1579,88,108,-88,-104,139.3125981,171.5215718,218.3001822,282.6664588,62.37148064,66.26969818,282.6664588,4416.397391,4415.343513,109.5781632,109.5787411,67.097839,0.992963081,0.544335093,39.69908768,2,1,0.2213,0.2213
10446.9088,10455.46644,8.557642,0.214919,1163.898975,1057.048316,23,1270,1826,23,1044,822,822,226,1004,-38,-668,1029.121956,85.77129074,217.8170108,245.2613141,34.23840352,58.77787362,245.2613141,4697.097769,4697.064042,110.8483935,109.2884742,67.825813,0.947967098,0.843711942,0.73905317,0,1,0.42804,0.42804
10456.57322,10457.30029,0.72707,1.106779,1039.440678,1745.491525,20,1142,1949,20,936,1521,1521,206,428,-206,-422,474.9947368,283.328978,596.9163904,669.8159216,81.1476199,136.1629554,669.8159216,4357.481402,4355.716659,296.862254,298.9086972,77.490234,0.986748218,0.921266663,1.655930207,1,1,0.83174,0.83174
10457.58286,10458.86056,1.277699,0.282574,1141.116505,1269.436893,24,1184,1660,24,1098,1176,1176,86,484,83,-473,491.5811225,72.78709618,387.4151893,419.5750803,31.30627793,80.61366566,419.5750803,4593.989692,4594.386342,195.6555617,194.1299852,78.499878,0.986727138,0.76769117,0.153768163,1,1,0.78053,0.78053
10459.89643,10461.18785,1.291428,1.035862,1202.461538,1477.192308,20,1315,1672,20,1027,1373,1373,288,299,27,-57,415.1445531,425.1108076,418.9161146,613.678993,94.46906835,116.1504939,613.678993,4491.54508,4491.66862,211.3897112,209.4628233,80.813439,0.945462787,0.986189373,6.027734396,1,1,0.67973,0.67973
10461.51541,10463.28357,1.768164,0.327557,1084.225352,1499.922535,22,1179,1619,22,820,1352,1352,359,267,-36,-160,447.4036209,385.7108277,211.518841,456.3274703,100.6693949,65.60477422,456.3274703,4481.36527,4481.232241,110.5570564,106.0891017,82.432424,0.910179343,0.943183524,31.36142566,1,1,0.44515,0.44515
10465.84889,10466.81358,0.964687,2.565316,402.2435897,1351.025641,30,924,1655,30,201,940,940,723,715,-650,-711,1016.835287,874.8951733,745.3194663,1376.895768,118.1730447,99.51414293,1376.895768,4561.819795,4557.646867,376.1928765,373.1213596,86.765904,0.996373191,0.979445376,98.00635555,0,1,0.15961,0.15961
10468.38408,10468.69613,0.31205,1.570502,1019.653846,1722.961538,30,1048,1737,30,998,1719,1719,50,18,-14,16,53.14132102,275.5968595,64.0922929,295.8804693,160.2307323,38.45537574,295.8804693,4372.981889,4372.783348,81.65942317,32.14714309,89.301093,0.910504992,0.751142043,24.27444981,1,1,0.14766,0.14766
10469.03738,10470.62912,1.591735,0.341254,919.375,1379.195313,31,1132,1752,31,763,903,903,369,849,41,-834,925.7224206,459.2472993,545.3169026,775.0803065,116.2253767,101.14749,775.0803065,4545.157124,4545.312968,284.9617678,273.103548,89.954397,0.970962834,0.954891025,100.8545483,1,1,0.16265,0.16265
10470.83166,10471.73328,0.901621,0.202543,907.9315068,1523.273973,44,1161,1700,44,814,1231,1231,347,469,-347,-71,583.4123756,509.0830848,961.6013824,1121.375338,119.7842552,171.9125885,1121.375338,4476.388133,4473.998312,482.1045301,480.996544,91.748675,0.954254266,0.980261554,2.182040896,1,1,0.15287,0.15287
10471.92465,10474.49364,2.568985,0.19137,926.6941748,1475.393204,26,1186,1707,26,724,1188,1188,462,519,95,-22,694.8417086,399.7687803,548.8548979,738.4709153,84.85841685,110.1602384,738.4709153,4498.679909,4498.9018,280.4205032,274.606017,92.841666,0.929987676,0.989596882,15.80454906,1,1,0.16735,0.16735
10474.88948,10475.25782,0.368338,0.39584,1030.586207,1452.344828,18,1076,1571,18,958,1372,1372,118,199,-64,40,231.354706,466.9624095,971.9333873,1117.028571,138.4597842,304.0685457,1117.028571,4512.490081,4511.354196,498.1589844,485.9800889,95.806491,0.980231458,0.852004179,0.378443246,1,1,0.064734,0.064734
10475.29558,10475.68718,0.391601,0.037767,1049.032258,1679.322581,12,1118,1713,12,994,1609,1609,124,104,124,-104,161.8394266,316.6488339,265.5764413,454.0419437,117.4665029,112.3592636,454.0419437,4396.08079,4398.074267,167.6650609,133.287581,96.212596,0.617392591,0.972176879,0.715933782,2,6,-0.0063128,-0.0063128
10475.87813,10477.85289,1.974758,0.190945,979.4585987,1441.783439,29.91719745,1175,1828,31,898,1187,1187,277,641,190,-113,698.2907704,394.985107,733.760795,900.0147136,107.8613177,186.3519479,900.0147136,4516.928981,4517.53571,375.8607693,367.0364931,96.795142,0.896582159,0.937660744,1.092186468,2,6,-0.051622,-0.051622
10478.01341,10478.31349,0.300085,0.160519,1293.48,1185.76,23,1304,1196,23,1279,1181,1181,25,15,-22,15,29.15475947,93.30689638,49.98583735,126.9790732,53.3182265,33.32389156,126.9790732,4646.621862,4646.195607,48.36179582,25.19753403,98.930419,0.739656375,0.678879677,0.120783995,2,6,-0.0052186,-0.0052186
1503.415777,1503.511106,0.095329,0,1159,996,21,1341,1194,21,862,734,734,479,460,-479,-460,664.1091778,5024.70392,4825.394161,7028.852098,1437.128261,1300.758426,7028.852098,282.2040079,253.725827,2764.611655,2413.197794,0,0.991821562,0.998708018,29.26236191,0,4,0.016928,0.016928
1505.864493,1505.947597,0.083104,2.353387,962.75,1142.5,32,1218,1338,32,604,897,897,614,441,-614,-441,755.9609778,7388.332692,5306.603774,9119.283765,2334.424336,1913.265306,9119.283765,222.7656829,181.6972398,3171.225838,2653.803481,2.448716,0.995376148,0.967280271,172.476854,1,2,-0.20346,-0.20346
1508.300673,1508.408209,0.107536,2.353076,795.4,1254.6,32,1097,1478,32,288,928,928,809,550,-809,-550,978.254057,7523.062044,5114.566285,9132.085869,1952.8344,1562.26752,9132.085869,169.6274969,126.8715254,2985.546868,2557.787406,4.884896,0.984865846,0.918662529,171.637688,1,1,0.10446,0.10446
1510.325167,1510.590223,0.265056,1.916958,854.4782609,1055.173913,28,1347,1945,28,425,589,589,922,1356,241,722,1639.762178,6047.778583,7507.847398,9821.668323,1724.16395,1795.846915,9821.668323,222.0877431,227.6360698,3916.064684,3753.879412,6.90939,0.610360299,0.802443526,33.16536962,1,1,0.19944,0.19944
1510.810318,1510.857563,0.047245,0.220095,1136,1866.6,27,1217,2022,27,1002,1609,1609,215,413,-215,-413,465.611426,4550.746111,8741.665785,9855.263786,1693.300878,3259.604191,9855.263786,-152.3830285,-177.888956,5217.983332,4371.332501,7.394541,0.998052505,0.996969875,17.49666815,2,1,0.28442,0.28442
1511.246736,1511.535828,0.289092,0.389173,777.08,1663.96,33,1087,2036,33,272,1223,1223,815,813,-431,-287,1151.170708,4147.468626,4631.743528,6310.310641,1110.373168,1300.624023,6310.310641,-67.85421994,-76.29024002,2300.227433,2315.833358,7.830959,0.863549268,0.794142297,50.21900878,2,1,0.47739,0.47739
1513.016805,1513.172361,0.155556,1.480977,908,1189.5,20,1091,1482,20,502,826,826,589,656,-588,-656,881.621801,3792.846306,4217.130808,5972.408243,822.8547918,861.4261102,5972.408243,183.8331544,161.7914813,2298.634498,2109.06605,9.601028,0.982540747,0.982469181,148.7330591,3,1,0.70714,0.70714
1514.870787,1514.978649,0.107862,1.698426,798.2,984.1,16,1038,1287,16,484,671,671,554,616,-554,-616,828.4757088,5136.192542,5711.001094,7755.853094,1307.2259,1919.118874,7755.853094,294.5375586,265.4065583,3120.227059,2856.00452,11.45501,0.99858824,0.983195816,165.7910181,1,1,0.53131,0.53131
1516.932364,1517.051686,0.119322,1.953715,939.7272727,1694.090909,32,1127,1843,32,580,1437,1437,547,406,-547,-406,681.208485,4584.234257,3402.557785,5728.443721,1190.057156,838.0684199,5728.443721,-62.00403545,-88.55544418,2011.864208,1701.773604,13.516587,0.980446413,0.943960387,24.88439811,1,1,0.50562,0.50562
1520.447688,1520.567817,0.120129,3.396002,837.3636364,814.1818182,27,907,888,27,675,694,694,232,194,-232,-194,302.4235441,1931.257232,1614.930616,2591.837174,549.4093849,424.5436156,2591.837174,364.5722263,353.1571268,966.1286159,807.9652457,17.031911,0.968301736,0.983384736,16.19576188,0,1,0.14539,0.14539
1521.478413,1521.622979,0.144566,0.910596,1116.384615,793.5384615,23,1349,936,23,704,583,583,645,353,-645,-353,735.2781787,4461.629982,2441.791293,5110.821417,781.6499039,491.1251608,5110.821417,390.0254664,364.0002107,1439.289204,1221.393976,18.062636,0.998666131,0.985224307,30.21000169,1,1,0.26093,0.26093
1523.575985,1523.75568,0.179695,1.953006,728.3125,1251.625,24,895,1429,24,445,1017,1017,450,412,-450,-412,610.1180214,2504.243301,2292.773867,3432.848402,356.1590473,417.3738835,3432.848402,150.6143249,136.0145951,1241.49168,1146.886366,20.160208,0.990597389,0.969559714,167.2295001,1,1,0.73936,0.73936
1525.091166,1525.198492,0.107326,1.335486,1185.2,1789.7,31,1249,1863,31,1043,1642,1642,206,221,-206,-221,302.1208368,1919.385797,2059.146898,2845.271053,568.3618135,586.9966271,2845.271053,-121.1523754,-132.2833319,1183.810661,1030.075816,21.675389,0.905072008,0.995010014,169.0699097,1,1,0.76408,0.76408
1526.121875,1526.459362,0.337487,0.923383,1089.827586,1402.586207,36,1333,2031,36,769,941,941,564,1090,70,527,1227.271771,3134.935568,4897.96644,5927.821712,915.5908228,1137.821605,5927.821712,60.65400067,61.84625773,2505.210733,2448.945965,22.706098,0.742713752,0.860671093,22.31936925,2,1,0.53335,0.53335
1527.44328,1527.635352,0.192072,0.983918,1125.764706,996.1176471,14,1270,1423,14,784,489,489,486,934,-466,-934,1052.877961,2634.428756,4862.759798,5711.022145,562.2891416,833.0209505,5711.022145,280.064002,265.7050685,2564.581303,2431.880459,24.027503,0.982056443,0.995503088,48.61130425,2,1,0.6273,0.6273
1528.788317,1528.980869,0.192552,1.152965,1169.117647,1204.470588,19,1306,1402,19,936,904,904,370,498,-370,-498,620.4063185,1921.558852,2586.314346,3241.479201,296.0239312,467.4062072,3241.479201,173.5160386,162.2011959,1368.961507,1293.656428,25.37254,0.994106527,0.998104486,28.64170531,2,1,0.49752,0.49752
1529.394098,1529.527066,0.132968,0.413229,1149.833333,1163.083333,13,1264,1441,13,976,853,853,288,588,-288,-588,654.7426976,2165.934661,4422.116599,4969.791756,421.1539619,1067.926118,4969.791756,195.7303879,183.1826556,2309.326184,2211.558003,25.978321,0.980028602,0.993946933,166.268616,2,1,0.50965,0.50965
